time, x-setpoint, y-setpoint, z-setpoint, x, y, z
10870.00,0.00,2039.00,0.00,26.18,3360.85,0.00
10880.00,0.00,2039.00,0.00,2.53,3344.83,0.00
10890.00,0.00,2039.00,0.00,9.40,3356.28,0.00
10900.00,0.00,2039.00,0.00,-5.86,3315.08,0.00
10910.00,0.00,2039.00,0.00,59.75,3357.04,0.00
10920.00,0.00,2039.00,0.00,24.66,3360.85,0.00
10930.00,0.00,2039.00,0.00,27.71,3358.57,0.00
10940.00,0.00,2039.00,0.00,20.08,3360.09,0.00
10950.00,0.00,2039.00,0.00,36.86,3346.36,0.00
10960.00,0.00,2039.00,0.00,53.65,3366.20,0.00
10970.00,0.00,2039.00,0.00,26.18,3357.80,0.00
10980.00,0.00,2039.00,0.00,15.50,3361.62,0.00
10990.00,0.00,2039.00,0.00,14.74,3361.62,0.00
11000.00,0.00,2039.00,0.00,21.61,3350.94,0.00
11010.00,0.00,2039.00,0.00,58.99,3382.98,0.00
11020.00,0.00,2039.00,0.00,21.61,3354.75,0.00
11030.00,0.00,2039.00,0.00,41.44,3347.88,0.00
11040.00,0.00,2039.00,0.00,17.79,3360.85,0.00
11050.00,0.00,0.00,0.00,36.10,3150.28,0.00
11060.00,0.00,0.00,0.00,41.44,2055.47,0.00
11070.00,0.00,0.00,0.00,20.08,1737.32,0.00
11080.00,0.00,0.00,0.00,13.21,1682.39,0.00
11090.00,0.00,0.00,0.00,30.76,1667.13,0.00
11100.00,0.00,0.00,0.00,25.42,1667.13,0.00
11110.00,0.00,0.00,0.00,33.05,1680.86,0.00
11120.00,0.00,0.00,0.00,33.05,1657.97,0.00
11130.00,0.00,0.00,0.00,33.81,1681.62,0.00
11140.00,0.00,0.00,0.00,21.61,1676.28,0.00
11150.00,0.00,0.00,0.00,4.82,1629.74,0.00
11160.00,0.00,0.00,0.00,21.61,1678.57,0.00
11170.00,0.00,0.00,0.00,27.71,1664.84,0.00
11180.00,0.00,0.00,0.00,19.32,1684.68,0.00
11190.00,0.00,0.00,0.00,32.29,1680.10,0.00
11200.00,0.00,0.00,0.00,13.98,1658.74,0.00
11210.00,0.00,0.00,0.00,49.07,1695.36,0.00
11220.00,0.00,0.00,0.00,14.74,1675.52,0.00
11230.00,0.00,0.00,0.00,1.77,1690.02,0.00
11240.00,0.00,0.00,0.00,5.58,1654.92,0.00
11250.00,0.00,0.00,0.00,14.74,1674.76,0.00
11260.00,0.00,0.00,0.00,32.29,1712.14,0.00
11270.00,0.00,0.00,0.00,23.89,1673.23,0.00
11280.00,0.00,0.00,0.00,32.29,1663.31,0.00
11290.00,0.00,0.00,0.00,42.97,1688.49,0.00
11300.00,0.00,0.00,0.00,23.13,1652.63,0.00
11310.00,0.00,0.00,0.00,17.79,1696.88,0.00
11320.00,0.00,0.00,0.00,26.18,1668.65,0.00
11330.00,0.00,0.00,0.00,30.76,1664.84,0.00
11340.00,0.00,0.00,0.00,26.18,1653.40,0.00
11350.00,0.00,0.00,0.00,17.03,1661.79,0.00
11361.00,0.00,0.00,0.00,25.42,1680.86,0.00
11370.00,0.00,0.00,0.00,7.87,1681.62,0.00
11380.00,0.00,0.00,0.00,13.21,1674.76,0.00
11390.00,0.00,0.00,0.00,23.89,1685.44,0.00
11400.00,0.00,0.00,0.00,10.16,1638.90,0.00
11410.00,0.00,0.00,0.00,56.70,1677.05,0.00
11420.00,0.00,0.00,0.00,30.00,1662.55,0.00
11430.00,0.00,0.00,0.00,32.29,1679.34,0.00
11440.00,0.00,0.00,0.00,13.21,1667.89,0.00
11450.00,0.00,0.00,0.00,20.08,1673.23,0.00
11460.00,0.00,0.00,0.00,35.34,1686.20,0.00
11470.00,0.00,0.00,0.00,36.86,1663.31,0.00
11481.00,0.00,0.00,0.00,13.98,1671.71,0.00
11490.00,0.00,0.00,0.00,25.42,1671.71,0.00
11500.00,0.00,0.00,0.00,9.40,1667.89,0.00
11510.00,0.00,0.00,0.00,48.31,1699.94,0.00
11520.00,0.00,0.00,0.00,42.20,1684.68,0.00
11530.00,0.00,0.00,0.00,13.98,1664.08,0.00
11540.00,0.00,0.00,0.00,16.26,1666.37,0.00
11550.00,0.00,13476.00,0.00,11.69,2137.86,0.00
11560.00,0.00,13476.00,0.00,38.39,10512.65,0.00
11570.00,0.00,13476.00,0.00,19.32,12499.34,0.00
11580.00,0.00,13476.00,0.00,20.84,12747.30,0.00
11590.00,0.00,13476.00,0.00,9.40,12761.03,0.00
11600.00,0.00,13476.00,0.00,24.66,12748.06,0.00
11611.00,0.00,13476.00,0.00,41.44,12777.82,0.00
11620.00,0.00,13476.00,0.00,9.40,12785.45,0.00
11630.00,0.00,13476.00,0.00,39.92,12790.02,0.00
11640.00,0.00,13476.00,0.00,17.03,12760.27,0.00
11650.00,0.00,13476.00,0.00,-5.86,12742.72,0.00
11660.00,0.00,13476.00,0.00,32.29,12788.50,0.00
11670.00,0.00,13476.00,0.00,17.03,12771.71,0.00
11680.00,0.00,13476.00,0.00,23.13,12774.00,0.00
11690.00,0.00,13476.00,0.00,17.03,12774.00,0.00
11700.00,0.00,13476.00,0.00,23.13,12767.14,0.00
11710.00,0.00,13476.00,0.00,62.80,12816.73,0.00
11720.00,0.00,13476.00,0.00,27.71,12775.53,0.00
11730.00,0.00,13476.00,0.00,12.45,12780.87,0.00
11740.00,0.00,13476.00,0.00,11.69,12786.97,0.00
11750.00,0.00,13476.00,0.00,23.89,12786.97,0.00
11760.00,0.00,13476.00,0.00,53.65,12808.33,0.00
11770.00,0.00,13476.00,0.00,24.66,12791.55,0.00
11780.00,0.00,13476.00,0.00,18.55,12762.56,0.00
11790.00,0.00,13476.00,0.00,32.29,12771.71,0.00
11800.00,0.00,13476.00,0.00,23.89,12777.05,0.00
11810.00,0.00,13476.00,0.00,18.55,12783.92,0.00
11820.00,0.00,13476.00,0.00,13.98,12765.61,0.00
11830.00,0.00,13476.00,0.00,26.18,12779.34,0.00
11840.00,0.00,13476.00,0.00,39.15,12780.10,0.00
11850.00,0.00,13476.00,0.00,1.77,12800.70,0.00
11861.00,0.00,13476.00,0.00,28.47,12774.00,0.00
11870.00,0.00,13476.00,0.00,21.61,12778.58,0.00
11880.00,0.00,13476.00,0.00,27.71,12768.66,0.00
11890.00,0.00,13476.00,0.00,35.34,12791.55,0.00
11900.00,0.00,13476.00,0.00,7.87,12751.11,0.00
11910.00,0.00,13476.00,0.00,34.58,12802.23,0.00
11920.00,0.00,13476.00,0.00,36.10,12781.63,0.00
11930.00,0.00,13476.00,0.00,5.58,12781.63,0.00
11940.00,0.00,13476.00,0.00,26.95,12789.26,0.00
11950.00,0.00,13476.00,0.00,12.45,12786.21,0.00
11960.00,0.00,13476.00,0.00,67.38,12808.33,0.00
11970.00,0.00,13476.00,0.00,21.61,12772.48,0.00
11980.00,0.00,13476.00,0.00,21.61,12785.45,0.00
11990.00,0.00,13476.00,0.00,15.50,12756.45,0.00
12000.00,0.00,13476.00,0.00,13.98,12757.22,0.00
12010.00,0.00,13476.00,0.00,42.20,12796.13,0.00
12020.00,0.00,13476.00,0.00,24.66,12780.10,0.00
12030.00,0.00,13476.00,0.00,20.84,12789.26,0.00
12040.00,0.00,13476.00,0.00,21.61,12774.00,0.00
12050.00,0.00,13476.00,0.00,23.13,12774.00,0.00
12060.00,0.00,0.00,0.00,-29.51,4007.83,0.00
12070.00,0.00,0.00,0.00,40.68,2043.26,0.00
12080.00,0.00,0.00,0.00,20.08,1778.52,0.00
12090.00,0.00,0.00,0.00,17.79,1695.36,0.00
12100.00,0.00,0.00,0.00,10.92,1674.76,0.00
12110.00,0.00,0.00,0.00,31.52,1651.87,0.00
12120.00,0.00,0.00,0.00,11.69,1673.23,0.00
12130.00,0.00,0.00,0.00,26.18,1664.84,0.00
12140.00,0.00,0.00,0.00,35.34,1673.23,0.00
12150.00,0.00,0.00,0.00,10.92,1662.55,0.00
12160.00,0.00,0.00,0.00,33.81,1683.15,0.00
12170.00,0.00,0.00,0.00,24.66,1669.42,0.00
12180.00,0.00,0.00,0.00,21.61,1667.13,0.00
12190.00,0.00,0.00,0.00,26.95,1664.84,0.00
12200.00,0.00,0.00,0.00,3.29,1664.08,0.00
12210.00,0.00,0.00,0.00,68.91,1712.91,0.00
12220.00,0.00,0.00,0.00,28.47,1668.65,0.00
12230.00,0.00,0.00,0.00,30.76,1684.68,0.00
12240.00,0.00,0.00,0.00,12.45,1661.03,0.00
12250.00,0.00,0.00,0.00,24.66,1668.65,0.00
12260.00,0.00,0.00,0.00,60.52,1677.05,0.00
12270.00,0.00,0.00,0.00,33.81,1672.47,0.00
12280.00,0.00,0.00,0.00,10.16,1664.84,0.00
12290.00,0.00,0.00,0.00,39.15,1666.37,0.00
12300.00,0.00,0.00,0.00,26.95,1667.89,0.00
12310.00,0.00,0.00,0.00,26.95,1683.15,0.00
12320.00,0.00,0.00,0.00,12.45,1651.87,0.00
12330.00,0.00,0.00,0.00,21.61,1668.65,0.00
12340.00,0.00,0.00,0.00,20.08,1661.79,0.00
12350.00,0.00,0.00,0.00,33.81,1684.68,0.00
12360.00,0.00,0.00,0.00,12.45,1685.44,0.00
12370.00,0.00,0.00,0.00,33.05,1686.97,0.00
12380.00,0.00,0.00,0.00,30.00,1670.18,0.00
12390.00,0.00,0.00,0.00,11.69,1664.08,0.00
12400.00,0.00,0.00,0.00,20.84,1649.58,0.00
12410.00,0.00,0.00,0.00,44.49,1710.62,0.00
12420.00,0.00,0.00,0.00,13.21,1666.37,0.00
12430.00,0.00,0.00,0.00,14.74,1677.81,0.00
12440.00,0.00,0.00,0.00,24.66,1688.49,0.00
12450.00,0.00,0.00,0.00,39.15,1665.60,0.00
12460.00,0.00,0.00,0.00,65.09,1689.25,0.00
12470.00,0.00,0.00,0.00,10.92,1666.37,0.00
12482.00,0.00,0.00,0.00,22.37,1676.28,0.00
12490.00,0.00,0.00,0.00,27.71,1665.60,0.00
12500.00,0.00,0.00,0.00,26.18,1676.28,0.00
12510.00,0.00,0.00,0.00,62.80,1706.80,0.00
12520.00,0.00,0.00,0.00,32.29,1679.34,0.00
12530.00,0.00,0.00,0.00,32.29,1660.26,0.00
12540.00,0.00,0.00,0.00,13.98,1669.42,0.00
12550.00,0.00,0.00,0.00,17.03,1670.18,0.00
12560.00,0.00,10338.00,0.00,39.92,6036.48,0.00
12571.00,0.00,10338.00,0.00,44.49,9684.86,0.00
12580.00,0.00,10338.00,0.00,9.40,10067.09,0.00
12590.00,0.00,10338.00,0.00,13.98,10154.83,0.00
12600.00,0.00,10338.00,0.00,4.82,10188.40,0.00
12610.00,0.00,10338.00,0.00,36.10,10189.93,0.00
12620.00,0.00,10338.00,0.00,29.23,10199.84,0.00
12630.00,0.00,10338.00,0.00,13.98,10208.24,0.00
12640.00,0.00,10338.00,0.00,24.66,10198.32,0.00
12650.00,0.00,10338.00,0.00,6.35,10180.01,0.00
12660.00,0.00,10338.00,0.00,56.70,10214.34,0.00
12670.00,0.00,10338.00,0.00,26.95,10202.13,0.00
12680.00,0.00,10338.00,0.00,17.03,10197.55,0.00
12690.00,0.00,10338.00,0.00,27.71,10208.24,0.00
12700.00,0.00,10338.00,0.00,23.13,10213.58,0.00
12710.00,0.00,10338.00,0.00,54.41,10228.07,0.00
12720.00,0.00,10338.00,0.00,16.26,10202.13,0.00
12730.00,0.00,10338.00,0.00,3.29,10198.32,0.00
12740.00,0.00,10338.00,0.00,16.26,10204.42,0.00
12750.00,0.00,10338.00,0.00,18.55,10199.08,0.00
12760.00,0.00,10338.00,0.00,30.00,10215.87,0.00
12770.00,0.00,10338.00,0.00,36.10,10214.34,0.00
12780.00,0.00,10338.00,0.00,22.37,10177.72,0.00
12790.00,0.00,10338.00,0.00,17.03,10201.37,0.00
12800.00,0.00,10338.00,0.00,36.10,10181.53,0.00
12810.00,0.00,10338.00,0.00,17.03,10189.16,0.00
12821.00,0.00,10338.00,0.00,19.32,10188.40,0.00
12830.00,0.00,10338.00,0.00,28.47,10197.55,0.00
12840.00,0.00,10338.00,0.00,15.50,10188.40,0.00
12850.00,0.00,10338.00,0.00,35.34,10214.34,0.00
12860.00,0.00,10338.00,0.00,22.37,10192.21,0.00
12870.00,0.00,10338.00,0.00,30.76,10196.03,0.00
12880.00,0.00,10338.00,0.00,13.21,10202.13,0.00
12890.00,0.00,10338.00,0.00,11.69,10199.08,0.00
12900.00,0.00,10338.00,0.00,26.95,10199.84,0.00
12910.00,0.00,10338.00,0.00,23.13,10192.21,0.00
12920.00,0.00,10338.00,0.00,28.47,10181.53,0.00
12930.00,0.00,10338.00,0.00,30.00,10205.18,0.00
12940.00,0.00,10338.00,0.00,22.37,10196.03,0.00
12950.00,0.00,10338.00,0.00,20.08,10200.61,0.00
12960.00,0.00,10338.00,0.00,55.17,10238.75,0.00
12970.00,0.00,10338.00,0.00,49.83,10189.16,0.00
12980.00,0.00,10338.00,0.00,10.92,10214.34,0.00
12990.00,0.00,10338.00,0.00,15.50,10196.79,0.00
13000.00,0.00,10338.00,0.00,20.84,10185.35,0.00
13010.00,0.00,10338.00,0.00,31.52,10200.61,0.00
13020.00,0.00,10338.00,0.00,20.84,10198.32,0.00
13030.00,0.00,10338.00,0.00,29.23,10195.27,0.00
13040.00,0.00,10338.00,0.00,31.52,10194.50,0.00
13050.00,0.00,10338.00,0.00,38.39,10194.50,0.00
13060.00,0.00,0.00,0.00,76.54,7294.57,0.00
13071.00,0.00,0.00,0.00,22.37,2320.21,0.00
13080.00,0.00,0.00,0.00,15.50,1808.27,0.00
13090.00,0.00,0.00,0.00,20.84,1724.35,0.00
13100.00,0.00,0.00,0.00,36.10,1690.02,0.00
13110.00,0.00,0.00,0.00,15.50,1675.52,0.00
13120.00,0.00,0.00,0.00,23.89,1679.34,0.00
13130.00,0.00,0.00,0.00,41.44,1660.26,0.00
13140.00,0.00,0.00,0.00,20.08,1674.00,0.00
13150.00,0.00,0.00,0.00,33.05,1681.62,0.00
13160.00,0.00,0.00,0.00,39.15,1705.28,0.00
13170.00,0.00,0.00,0.00,19.32,1655.68,0.00
13180.00,0.00,0.00,0.00,33.05,1684.68,0.00
13190.00,0.00,0.00,0.00,20.08,1661.79,0.00
13200.00,0.00,0.00,0.00,9.40,1661.79,0.00
13210.00,0.00,0.00,0.00,64.33,1702.22,0.00
13220.00,0.00,0.00,0.00,39.92,1674.00,0.00
13230.00,0.00,0.00,0.00,10.92,1665.60,0.00
13240.00,0.00,0.00,0.00,5.58,1678.57,0.00
13250.00,0.00,0.00,0.00,30.76,1675.52,0.00
13260.00,0.00,0.00,0.00,35.34,1710.62,0.00
13270.00,0.00,0.00,0.00,25.42,1689.25,0.00
13280.00,0.00,0.00,0.00,22.37,1674.00,0.00
13290.00,0.00,0.00,0.00,20.08,1666.37,0.00
13300.00,0.00,0.00,0.00,23.89,1686.97,0.00
13310.00,0.00,0.00,0.00,15.50,1661.79,0.00
13320.00,0.00,0.00,0.00,9.40,1652.63,0.00
13330.00,0.00,0.00,0.00,30.00,1664.84,0.00
13340.00,0.00,0.00,0.00,39.92,1675.52,0.00
13350.00,0.00,0.00,0.00,13.21,1687.73,0.00
13360.00,0.00,0.00,0.00,37.63,1661.79,0.00
13370.00,0.00,0.00,0.00,42.97,1676.28,0.00
13380.00,0.00,0.00,0.00,23.89,1667.13,0.00
13390.00,0.00,0.00,0.00,20.08,1661.03,0.00
13400.00,0.00,0.00,0.00,24.66,1680.86,0.00
13410.00,0.00,0.00,0.00,23.13,1664.08,0.00
13420.00,0.00,0.00,0.00,29.23,1657.21,0.00
13430.00,0.00,0.00,0.00,17.03,1687.73,0.00
13440.00,0.00,0.00,0.00,35.34,1662.55,0.00
13450.00,0.00,0.00,0.00,24.66,1670.18,0.00
13460.00,0.00,0.00,0.00,43.73,1716.72,0.00
13470.00,0.00,0.00,0.00,22.37,1678.57,0.00
13482.00,0.00,0.00,0.00,13.21,1663.31,0.00
13490.00,0.00,0.00,0.00,29.23,1684.68,0.00
13500.00,0.00,0.00,0.00,27.71,1664.84,0.00
13510.00,0.00,0.00,0.00,33.05,1707.56,0.00
13520.00,0.00,0.00,0.00,21.61,1683.15,0.00
13530.00,0.00,0.00,0.00,29.23,1670.94,0.00
13540.00,0.00,0.00,0.00,20.84,1655.68,0.00
13550.00,0.00,0.00,0.00,19.32,1668.65,0.00
13560.00,0.00,1253.00,0.00,35.34,1866.26,0.00
13570.00,0.00,1253.00,0.00,17.79,2520.10,0.00
13580.00,0.00,1253.00,0.00,20.08,2645.98,0.00
13590.00,0.00,1253.00,0.00,24.66,2699.39,0.00
13600.00,0.00,1253.00,0.00,32.29,2691.76,0.00
13610.00,0.00,1253.00,0.00,24.66,2715.41,0.00
13620.00,0.00,1253.00,0.00,20.08,2707.78,0.00
13630.00,0.00,1253.00,0.00,27.71,2707.02,0.00
13640.00,0.00,1253.00,0.00,17.03,2710.83,0.00
13650.00,0.00,1253.00,0.00,7.87,2700.15,0.00
13660.00,0.00,1253.00,0.00,13.21,2682.60,0.00
13670.00,0.00,1253.00,0.00,32.29,2696.33,0.00
13680.00,0.00,1253.00,0.00,23.13,2719.99,0.00
13690.00,0.00,1253.00,0.00,27.71,2693.28,0.00
13700.00,0.00,1253.00,0.00,15.50,2707.02,0.00
13710.00,0.00,1253.00,0.00,43.73,2742.87,0.00
13720.00,0.00,1253.00,0.00,32.29,2711.59,0.00
13730.00,0.00,1253.00,0.00,9.40,2694.05,0.00
13740.00,0.00,1253.00,0.00,20.84,2700.15,0.00
13750.00,0.00,1253.00,0.00,29.23,2713.88,0.00
13760.00,0.00,1253.00,0.00,33.05,2713.12,0.00
13770.00,0.00,1253.00,0.00,36.86,2709.30,0.00
13781.00,0.00,1253.00,0.00,10.92,2705.49,0.00
13790.00,0.00,1253.00,0.00,26.18,2701.67,0.00
13800.00,0.00,1253.00,0.00,20.08,2696.33,0.00
13810.00,0.00,1253.00,0.00,14.74,2693.28,0.00
13820.00,0.00,1253.00,0.00,17.79,2703.20,0.00
13830.00,0.00,1253.00,0.00,23.13,2713.88,0.00
13840.00,0.00,1253.00,0.00,26.18,2721.51,0.00
13850.00,0.00,1253.00,0.00,11.69,2712.36,0.00
13860.00,0.00,1253.00,0.00,9.40,2714.64,0.00
13870.00,0.00,1253.00,0.00,17.03,2710.07,0.00
13880.00,0.00,1253.00,0.00,44.49,2697.86,0.00
13890.00,0.00,1253.00,0.00,24.66,2694.81,0.00
13900.00,0.00,1253.00,0.00,10.92,2693.28,0.00
13910.00,0.00,1253.00,0.00,30.76,2700.15,0.00
13920.00,0.00,1253.00,0.00,42.97,2710.07,0.00
13930.00,0.00,1253.00,0.00,30.76,2708.54,0.00
13940.00,0.00,1253.00,0.00,26.18,2711.59,0.00
13950.00,0.00,1253.00,0.00,31.52,2697.10,0.00
13960.00,0.00,1253.00,0.00,62.04,2732.96,0.00
13970.00,0.00,1253.00,0.00,18.55,2705.49,0.00
13980.00,0.00,1253.00,0.00,-8.91,2708.54,0.00
13990.00,0.00,1253.00,0.00,18.55,2697.86,0.00
14000.00,0.00,1253.00,0.00,16.26,2712.36,0.00
14010.00,0.00,1253.00,0.00,13.21,2710.07,0.00
14020.00,0.00,1253.00,0.00,20.08,2717.70,0.00
14031.00,0.00,1253.00,0.00,21.61,2691.76,0.00
14040.00,0.00,1253.00,0.00,19.32,2684.13,0.00
14050.00,0.00,1253.00,0.00,12.45,2706.25,0.00
14060.00,0.00,0.00,0.00,33.81,2682.60,0.00
14070.00,0.00,0.00,0.00,46.78,1890.67,0.00
14080.00,0.00,0.00,0.00,10.16,1731.98,0.00
14090.00,0.00,0.00,0.00,41.44,1668.65,0.00
14100.00,0.00,0.00,0.00,36.86,1685.44,0.00
14110.00,0.00,0.00,0.00,8.64,1677.05,0.00
14120.00,0.00,0.00,0.00,75.01,1663.31,0.00
14130.00,0.00,0.00,0.00,23.13,1683.91,0.00
14140.00,0.00,0.00,0.00,26.18,1672.47,0.00
14150.00,0.00,0.00,0.00,20.08,1666.37,0.00
14160.00,0.00,0.00,0.00,8.64,1647.29,0.00
14170.00,0.00,0.00,0.00,13.98,1680.86,0.00
14180.00,0.00,0.00,0.00,28.47,1684.68,0.00
14190.00,0.00,0.00,0.00,10.92,1662.55,0.00
14200.00,0.00,0.00,0.00,29.23,1656.45,0.00
14210.00,0.00,0.00,0.00,47.55,1707.56,0.00
14220.00,0.00,0.00,0.00,48.31,1670.94,0.00
14230.00,0.00,0.00,0.00,-0.52,1678.57,0.00
14240.00,0.00,0.00,0.00,20.84,1663.31,0.00
14250.00,0.00,0.00,0.00,23.89,1663.31,0.00
14260.00,0.00,0.00,0.00,9.40,1682.39,0.00
14270.00,0.00,0.00,0.00,23.13,1676.28,0.00
14281.00,0.00,0.00,0.00,-2.05,1667.89,0.00
14290.00,0.00,0.00,0.00,21.61,1681.62,0.00
14300.00,0.00,0.00,0.00,20.84,1673.23,0.00
14310.00,0.00,0.00,0.00,11.69,1664.84,0.00
14320.00,0.00,0.00,0.00,26.18,1663.31,0.00
14330.00,0.00,0.00,0.00,13.98,1686.97,0.00
14340.00,0.00,0.00,0.00,15.50,1680.86,0.00
14350.00,0.00,0.00,0.00,22.37,1654.16,0.00
14360.00,0.00,0.00,0.00,12.45,1680.10,0.00
14370.00,0.00,0.00,0.00,56.70,1684.68,0.00
14380.00,0.00,0.00,0.00,23.13,1671.71,0.00
14390.00,0.00,0.00,0.00,23.13,1666.37,0.00
14400.00,0.00,0.00,0.00,16.26,1670.18,0.00
14410.00,0.00,0.00,0.00,9.40,1671.71,0.00
14420.00,0.00,0.00,0.00,26.18,1674.76,0.00
14430.00,0.00,0.00,0.00,4.82,1659.50,0.00
14440.00,0.00,0.00,0.00,36.86,1669.42,0.00
14450.00,0.00,0.00,0.00,33.81,1681.62,0.00
14460.00,0.00,0.00,0.00,44.49,1683.15,0.00
14470.00,0.00,0.00,0.00,20.84,1654.92,0.00
14480.00,0.00,0.00,0.00,1.77,1661.03,0.00
14490.00,0.00,0.00,0.00,11.69,1674.76,0.00
14500.00,0.00,0.00,0.00,18.55,1666.37,0.00
14510.00,0.00,0.00,0.00,11.69,1674.76,0.00
14520.00,0.00,0.00,0.00,28.47,1677.05,0.00
14530.00,0.00,0.00,0.00,4.82,1661.79,0.00
14540.00,0.00,0.00,0.00,27.71,1681.62,0.00
14550.00,0.00,0.00,0.00,18.55,1661.79,0.00
14560.00,0.00,13307.00,0.00,19.32,1831.16,0.00
14570.00,0.00,13307.00,0.00,26.18,9317.89,0.00
14580.00,0.00,13307.00,0.00,11.69,12205.61,0.00
14590.00,0.00,13307.00,0.00,22.37,12519.18,0.00
14600.00,0.00,13307.00,0.00,36.10,12620.65,0.00
14610.00,0.00,13307.00,0.00,37.63,12638.20,0.00
14620.00,0.00,13307.00,0.00,49.83,12652.69,0.00
14630.00,0.00,13307.00,0.00,13.98,12638.20,0.00
14640.00,0.00,13307.00,0.00,21.61,12649.64,0.00
14650.00,0.00,13307.00,0.00,13.98,12638.20,0.00
14660.00,0.00,13307.00,0.00,23.13,12638.96,0.00
14670.00,0.00,13307.00,0.00,26.95,12625.23,0.00
14680.00,0.00,13307.00,0.00,17.03,12642.01,0.00
14690.00,0.00,13307.00,0.00,33.81,12626.75,0.00
14700.00,0.00,13307.00,0.00,20.08,12637.44,0.00
14710.00,0.00,13307.00,0.00,47.55,12664.90,0.00
14720.00,0.00,13307.00,0.00,37.63,12645.06,0.00
14730.00,0.00,13307.00,0.00,9.40,12633.62,0.00
14740.00,0.00,13307.00,0.00,20.08,12642.78,0.00
14750.00,0.00,13307.00,0.00,42.20,12642.01,0.00
14760.00,0.00,13307.00,0.00,21.61,12637.44,0.00
14770.00,0.00,13307.00,0.00,18.55,12643.54,0.00
14780.00,0.00,13307.00,0.00,1.01,12633.62,0.00
14790.00,0.00,13307.00,0.00,38.39,12641.25,0.00
14800.00,0.00,13307.00,0.00,26.18,12648.12,0.00
14810.00,0.00,13307.00,0.00,28.47,12629.04,0.00
14820.00,0.00,13307.00,0.00,47.55,12629.81,0.00
14830.00,0.00,13307.00,0.00,9.40,12621.41,0.00
14840.00,0.00,13307.00,0.00,30.76,12635.91,0.00
14850.00,0.00,13307.00,0.00,20.84,12645.06,0.00
14860.00,0.00,13307.00,0.00,20.84,12641.25,0.00
14870.00,0.00,13307.00,0.00,57.46,12664.14,0.00
14880.00,0.00,13307.00,0.00,40.68,12649.64,0.00
14890.00,0.00,13307.00,0.00,21.61,12645.83,0.00
14900.00,0.00,13307.00,0.00,29.23,12646.59,0.00
14910.00,0.00,13307.00,0.00,15.50,12621.41,0.00
14920.00,0.00,13307.00,0.00,18.55,12632.09,0.00
14930.00,0.00,13307.00,0.00,16.26,12636.67,0.00
14940.00,0.00,13307.00,0.00,33.05,12626.75,0.00
14950.00,0.00,13307.00,0.00,36.86,12629.81,0.00
14960.00,0.00,13307.00,0.00,47.55,12649.64,0.00
14970.00,0.00,13307.00,0.00,33.81,12626.75,0.00
14980.00,0.00,13307.00,0.00,2.53,12654.22,0.00
14991.00,0.00,13307.00,0.00,27.71,12638.96,0.00
15000.00,0.00,13307.00,0.00,29.23,12645.83,0.00
15010.00,0.00,13307.00,0.00,24.66,12611.50,0.00
15020.00,0.00,13307.00,0.00,45.26,12648.88,0.00
15030.00,0.00,13307.00,0.00,3.29,12649.64,0.00
15040.00,0.00,13307.00,0.00,11.69,12636.67,0.00
15050.00,0.00,13307.00,0.00,24.66,12637.44,0.00
15060.00,0.00,13307.00,0.00,16.26,12629.04,0.00
15070.00,0.00,0.00,0.00,6.35,6095.23,0.00
15080.00,0.00,0.00,0.00,27.71,2443.04,0.00
15090.00,0.00,0.00,0.00,15.50,1827.35,0.00
15100.00,0.00,0.00,0.00,21.61,1712.14,0.00
15110.00,0.00,0.00,0.00,9.40,1666.37,0.00
15120.00,0.00,0.00,0.00,85.69,1691.54,0.00
15130.00,0.00,0.00,0.00,15.50,1676.28,0.00
15140.00,0.00,0.00,0.00,15.50,1660.26,0.00
15150.00,0.00,0.00,0.00,38.39,1664.84,0.00
15160.00,0.00,0.00,0.00,32.29,1656.45,0.00
15170.00,0.00,0.00,0.00,19.32,1681.62,0.00
15180.00,0.00,0.00,0.00,22.37,1677.05,0.00
15190.00,0.00,0.00,0.00,26.18,1669.42,0.00
15200.00,0.00,0.00,0.00,42.20,1667.89,0.00
15210.00,0.00,0.00,0.00,36.10,1696.88,0.00
15220.00,0.00,0.00,0.00,47.55,1680.10,0.00
15230.00,0.00,0.00,0.00,-24.17,1652.63,0.00
15241.00,0.00,0.00,0.00,17.79,1664.08,0.00
15250.00,0.00,0.00,0.00,16.26,1674.76,0.00
15260.00,0.00,0.00,0.00,30.00,1675.52,0.00
15270.00,0.00,0.00,0.00,21.61,1683.91,0.00
15280.00,0.00,0.00,0.00,9.40,1657.21,0.00
15290.00,0.00,0.00,0.00,16.26,1683.15,0.00
15300.00,0.00,0.00,0.00,4.06,1689.25,0.00
15310.00,0.00,0.00,0.00,12.45,1661.03,0.00
15320.00,0.00,0.00,0.00,10.92,1689.25,0.00
15330.00,0.00,0.00,0.00,27.71,1674.00,0.00
15340.00,0.00,0.00,0.00,31.52,1677.81,0.00
15350.00,0.00,0.00,0.00,9.40,1666.37,0.00
15360.00,0.00,0.00,0.00,26.18,1683.91,0.00
15370.00,0.00,0.00,0.00,77.30,1698.41,0.00
15380.00,0.00,0.00,0.00,26.95,1689.25,0.00
15390.00,0.00,0.00,0.00,20.08,1667.89,0.00
15400.00,0.00,0.00,0.00,25.42,1674.00,0.00
15410.00,0.00,0.00,0.00,17.79,1655.68,0.00
15420.00,0.00,0.00,0.00,23.13,1674.76,0.00
15430.00,0.00,0.00,0.00,2.53,1672.47,0.00
15440.00,0.00,0.00,0.00,25.42,1657.21,0.00
